t,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,h,y,V,alpha_deg,beta_deg,gamma_deg,sink,de_deg,da_deg,dr_deg,dT,theta_cmd_deg,phi_cmd_deg,h_ref,w_cmd,V_cmd,flaring,range
13.090000,18.085599,0.158258,0.358071,-0.003073,0.001629,0.002497,0.428607,-0.956099,-0.240857,7.179094,-0.595616,18.089836,1.134231,0.501255,-2.090330,0.660976,2.687376,-0.092737,-0.057220,0.316289,-0.816973,0.363346,4.011167,0.471185,18.000000,0,153.180300
13.100000,18.083640,0.158009,0.358408,-0.003062,0.001630,0.002482,0.426842,-0.955165,-0.239431,7.172506,-0.594817,18.087882,1.135424,0.500522,-2.090589,0.660980,2.688904,-0.093040,-0.056877,0.316467,-0.815884,0.361554,4.006434,0.471185,18.000000,0,152.999544
13.110000,18.081680,0.157762,0.358746,-0.003052,0.001631,0.002467,0.425082,-0.954230,-0.238013,7.165917,-0.594016,18.085927,1.136617,0.499792,-2.090847,0.660983,2.690432,-0.093343,-0.056535,0.316645,-0.814796,0.359769,4.001701,0.471185,18.000000,0,152.818807
13.120000,18.079720,0.157515,0.359084,-0.003041,0.001632,0.002452,0.423329,-0.953294,-0.236604,7.159328,-0.593213,18.083971,1.137811,0.499063,-2.091105,0.660987,2.691961,-0.093645,-0.056194,0.316824,-0.813707,0.357990,3.996969,0.471185,18.000000,0,152.638090
13.130000,18.077759,0.157268,0.359422,-0.003031,0.001633,0.002437,0.421582,-0.952358,-0.235203,7.152739,-0.592407,18.082016,1.139005,0.498336,-2.091364,0.660991,2.693490,-0.093945,-0.055855,0.317003,-0.812618,0.356218,3.992237,0.471185,18.000000,0,152.457392
13.140000,18.075798,0.157022,0.359760,-0.003021,0.001634,0.002422,0.419840,-0.951422,-0.233811,7.146149,-0.591600,18.080060,1.140200,0.497611,-2.091622,0.660994,2.695019,-0.094245,-0.055516,0.317183,-0.811529,0.354451,3.987506,0.471185,18.000000,0,152.276715
13.150000,18.073836,0.156777,0.360098,-0.003010,0.001635,0.002408,0.418105,-0.950484,-0.232427,7.139559,-0.590790,18.078103,1.141395,0.496887,-2.091880,0.660998,2.696549,-0.094543,-0.055178,0.317363,-0.810439,0.352691,3.982775,0.471185,18.000000,0,152.096056
13.160000,18.071874,0.156533,0.360437,-0.003000,0.001636,0.002393,0.416375,-0.949546,-0.231052,7.132969,-0.589979,18.076146,1.142591,0.496166,-2.092138,0.661001,2.698080,-0.094841,-0.054842,0.317543,-0.809349,0.350937,3.978045,0.471185,18.000000,0,151.915417
13.170000,18.069912,0.156289,0.360775,-0.002990,0.001637,0.002378,0.414652,-0.948608,-0.229685,7.126378,-0.589165,18.074189,1.143787,0.495447,-2.092395,0.661005,2.699610,-0.095137,-0.054506,0.317724,-0.808259,0.349189,3.973316,0.471185,18.000000,0,151.734798
13.180000,18.067949,0.156045,0.361113,-0.002979,0.001638,0.002364,0.412934,-0.947669,-0.228327,7.119787,-0.588350,18.072231,1.144984,0.494729,-2.092653,0.661008,2.701141,-0.095433,-0.054172,0.317905,-0.807168,0.347448,3.968586,0.471185,18.000000,0,151.554199
13.190000,18.065985,0.155803,0.361452,-0.002969,0.001639,0.002349,0.411223,-0.946729,-0.226976,7.113196,-0.587533,18.070272,1.146181,0.494013,-2.092911,0.661012,2.702673,-0.095727,-0.053838,0.318087,-0.806078,0.345712,3.963858,0.471185,18.000000,0,151.373619
13.200000,18.064021,0.155561,0.361790,-0.002959,0.001640,0.002335,0.409517,-0.945789,-0.225635,7.106604,-0.586713,18.068314,1.147379,0.493300,-2.093168,0.661015,2.704205,-0.096020,-0.053506,0.318269,-0.804986,0.343983,3.959130,0.471185,18.000000,0,151.193059
13.210000,18.062057,0.155320,0.362129,-0.002949,0.001641,0.002320,0.407817,-0.944848,-0.224301,7.100012,-0.585892,18.066355,1.148577,0.492588,-2.093426,0.661018,2.705737,-0.096312,-0.053175,0.318452,-0.803895,0.342260,3.954402,0.471185,18.000000,0,151.012518
13.220000,18.060093,0.155079,0.362467,-0.002939,0.001642,0.002306,0.406123,-0.943907,-0.222976,7.093419,-0.585069,18.064395,1.149776,0.491878,-2.093683,0.661022,2.707270,-0.096603,-0.052845,0.318635,-0.802804,0.340544,3.949675,0.471185,18.000000,0,150.831997
13.230000,18.058128,0.154839,0.362806,-0.002928,0.001643,0.002291,0.404435,-0.942965,-0.221659,7.086827,-0.584244,18.062435,1.150975,0.491170,-2.093940,0.661025,2.708803,-0.096893,-0.052516,0.318819,-0.801712,0.338833,3.944948,0.471185,18.000000,0,150.651495
13.240000,18.056162,0.154599,0.363145,-0.002918,0.001644,0.002277,0.402753,-0.942022,-0.220350,7.080234,-0.583417,18.060475,1.152175,0.490464,-2.094197,0.661028,2.710336,-0.097182,-0.052188,0.319003,-0.800620,0.337128,3.940222,0.471185,18.000000,0,150.471013
13.250000,18.054196,0.154361,0.363483,-0.002908,0.001645,0.002263,0.401077,-0.941079,-0.219049,7.073640,-0.582589,18.058515,1.153375,0.489759,-2.094454,0.661032,2.711870,-0.097470,-0.051861,0.319187,-0.799527,0.335430,3.935497,0.471185,18.000000,0,150.290551
13.260000,18.052230,0.154123,0.363822,-0.002898,0.001647,0.002249,0.399406,-0.940136,-0.217757,7.067047,-0.581759,18.056554,1.154575,0.489057,-2.094711,0.661035,2.713404,-0.097757,-0.051535,0.319372,-0.798435,0.333738,3.930772,0.471185,18.000000,0,150.110109
13.270000,18.050263,0.153885,0.364161,-0.002888,0.001648,0.002234,0.397742,-0.939191,-0.216472,7.060453,-0.580927,18.054592,1.155776,0.488356,-2.094968,0.661038,2.714938,-0.098043,-0.051210,0.319557,-0.797342,0.332052,3.926047,0.471185,18.000000,0,149.929686
13.280000,18.048296,0.153648,0.364500,-0.002878,0.001649,0.002220,0.396083,-0.938246,-0.215196,7.053859,-0.580093,18.052630,1.156978,0.487658,-2.095224,0.661041,2.716473,-0.098327,-0.050886,0.319743,-0.796249,0.330372,3.921323,0.471185,18.000000,0,149.749282
13.290000,18.046329,0.153412,0.364839,-0.002868,0.001650,0.002206,0.394430,-0.937301,-0.213928,7.047264,-0.579257,18.050668,1.158180,0.486961,-2.095481,0.661044,2.718008,-0.098611,-0.050564,0.319929,-0.795155,0.328698,3.916599,0.471185,18.000000,0,149.568899
13.300000,18.044361,0.153176,0.365178,-0.002857,0.001651,0.002192,0.392783,-0.936355,-0.212668,7.040669,-0.578420,18.048706,1.159382,0.486266,-2.095737,0.661047,2.719544,-0.098894,-0.050242,0.320115,-0.794062,0.327030,3.911876,0.471185,18.000000,0,149.388535
13.310000,18.042393,0.152941,0.365517,-0.002847,0.001652,0.002178,0.391142,-0.935408,-0.211416,7.034074,-0.577581,18.046743,1.160585,0.485573,-2.095994,0.661050,2.721080,-0.099176,-0.049922,0.320302,-0.792968,0.325368,3.907154,0.471185,18.000000,0,149.208190
13.320000,18.040424,0.152707,0.365856,-0.002837,0.001652,0.002164,0.389506,-0.934461,-0.210171,7.027478,-0.576740,18.044780,1.161788,0.484882,-2.096250,0.661053,2.722616,-0.099456,-0.049602,0.320489,-0.791874,0.323712,3.902432,0.471185,18.000000,0,149.027866
13.330000,18.038455,0.152473,0.366196,-0.002827,0.001653,0.002150,0.387876,-0.933514,-0.208935,7.020882,-0.575898,18.042816,1.162992,0.484192,-2.096506,0.661056,2.724153,-0.099736,-0.049284,0.320677,-0.790779,0.322063,3.897711,0.471185,18.000000,0,148.847560
13.340000,18.036486,0.152240,0.366535,-0.002817,0.001654,0.002137,0.386252,-0.932565,-0.207707,7.014286,-0.575054,18.040852,1.164196,0.483505,-2.096762,0.661059,2.725690,-0.100014,-0.048966,0.320866,-0.789685,0.320419,3.892990,0.471185,18.000000,0,148.667275
13.350000,18.034516,0.152008,0.366874,-0.002807,0.001655,0.002123,0.384634,-0.931616,-0.206487,7.007690,-0.574208,18.038888,1.165401,0.482819,-2.097018,0.661062,2.727227,-0.100292,-0.048650,0.321054,-0.788590,0.318781,3.888269,0.471185,18.000000,0,148.487009
13.360000,18.032546,0.151776,0.367214,-0.002797,0.001656,0.002109,0.383022,-0.930667,-0.205275,7.001093,-0.573361,18.036924,1.166606,0.482135,-2.097273,0.661065,2.728764,-0.100568,-0.048335,0.321243,-0.787495,0.317150,3.883549,0.471185,18.000000,0,148.306763
13.370000,18.030576,0.151545,0.367553,-0.002787,0.001657,0.002095,0.381415,-0.929717,-0.204070,6.994496,-0.572512,18.034959,1.167812,0.481453,-2.097529,0.661068,2.730302,-0.100844,-0.048021,0.321433,-0.786400,0.315524,3.878830,0.471185,18.000000,0,148.126537
13.380000,18.028605,0.151314,0.367892,-0.002778,0.001658,0.002082,0.379814,-0.928767,-0.202873,6.987899,-0.571661,18.032993,1.169018,0.480773,-2.097784,0.661071,2.731841,-0.101118,-0.047708,0.321623,-0.785304,0.313904,3.874111,0.471185,18.000000,0,147.946330
13.390000,18.026634,0.151084,0.368232,-0.002768,0.001659,0.002068,0.378219,-0.927816,-0.201685,6.981301,-0.570810,18.031028,1.170224,0.480095,-2.098040,0.661073,2.733379,-0.101392,-0.047395,0.321813,-0.784208,0.312290,3.869393,0.471185,18.000000,0,147.766143
13.400000,18.024663,0.150855,0.368572,-0.002758,0.001660,0.002054,0.376630,-0.926864,-0.200503,6.974703,-0.569956,18.029062,1.171431,0.479418,-2.098295,0.661076,2.734918,-0.101664,-0.047084,0.322004,-0.783112,0.310683,3.864675,0.471185,18.000000,0,147.585976
13.410000,18.022691,0.150626,0.368911,-0.002748,0.001661,0.002041,0.375046,-0.925912,-0.199330,6.968105,-0.569101,18.027096,1.172639,0.478744,-2.098550,0.661079,2.736457,-0.101936,-0.046774,0.322195,-0.782016,0.309081,3.859957,0.471185,18.000000,0,147.405828
13.420000,18.020719,0.150398,0.369251,-0.002738,0.001662,0.002027,0.373468,-0.924959,-0.198165,6.961506,-0.568245,18.025129,1.173846,0.478071,-2.098805,0.661081,2.737997,-0.102206,-0.046465,0.322387,-0.780920,0.307485,3.855241,0.471185,18.000000,0,147.225700
13.430000,18.018747,0.150171,0.369591,-0.002728,0.001663,0.002014,0.371895,-0.924006,-0.197007,6.954907,-0.567387,18.023163,1.175055,0.477400,-2.099060,0.661084,2.739536,-0.102475,-0.046158,0.322579,-0.779823,0.305895,3.850524,0.471185,18.000000,0,147.045592
13.440000,18.016774,0.149944,0.369930,-0.002718,0.001664,0.002001,0.370329,-0.923052,-0.195857,6.948308,-0.566527,18.021195,1.176263,0.476731,-2.099315,0.661087,2.741077,-0.102744,-0.045851,0.322771,-0.778726,0.304311,3.845809,0.471185,18.000000,0,146.865503
13.450000,18.014801,0.149718,0.370270,-0.002709,0.001665,0.001987,0.368768,-0.922098,-0.194714,6.941708,-0.565666,18.019228,1.177472,0.476064,-2.099570,0.661089,2.742617,-0.103011,-0.045545,0.322964,-0.777629,0.302733,3.841093,0.471185,18.000000,0,146.685434
13.460000,18.012828,0.149492,0.370610,-0.002699,0.001666,0.001974,0.367212,-0.921143,-0.193579,6.935109,-0.564804,18.017260,1.178682,0.475399,-2.099824,0.661092,2.744158,-0.103277,-0.045240,0.323157,-0.776531,0.301161,3.836379,0.471185,18.000000,0,146.505385
13.470000,18.010854,0.149267,0.370950,-0.002689,0.001667,0.001961,0.365662,-0.920187,-0.192452,6.928509,-0.563941,18.015292,1.179892,0.474735,-2.100079,0.661094,2.745699,-0.103543,-0.044936,0.323351,-0.775434,0.299595,3.831664,0.471185,18.000000,0,146.325356
13.480000,18.008880,0.149043,0.371290,-0.002679,0.001668,0.001948,0.364118,-0.919231,-0.191332,6.921908,-0.563075,18.013324,1.181102,0.474074,-2.100333,0.661097,2.747240,-0.103807,-0.044634,0.323545,-0.774336,0.298034,3.826951,0.471185,18.000000,0,146.145346
13.490000,18.006906,0.148819,0.371630,-0.002670,0.001669,0.001934,0.362580,-0.918275,-0.190220,6.915308,-0.562209,18.011355,1.182313,0.473414,-2.100587,0.661099,2.748782,-0.104070,-0.044332,0.323740,-0.773238,0.296479,3.822237,0.471185,18.000000,0,145.965356
13.500000,18.004932,0.148596,0.371970,-0.002660,0.001670,0.001921,0.361047,-0.917317,-0.189116,6.908707,-0.561341,18.009387,1.183524,0.472756,-2.100841,0.661101,2.750323,-0.104333,-0.044031,0.323935,-0.772140,0.294931,3.817525,0.471185,18.000000,0,145.785385
13.510000,18.002957,0.148374,0.372310,-0.002650,0.001671,0.001908,0.359520,-0.916360,-0.188019,6.902105,-0.560472,18.007418,1.184735,0.472099,-2.101095,0.661104,2.751866,-0.104594,-0.043732,0.324130,-0.771041,0.293388,3.812812,0.471185,18.000000,0,145.605435
13.520000,18.000982,0.148152,0.372650,-0.002640,0.001672,0.001895,0.357998,-0.915402,-0.186929,6.895504,-0.559602,18.005448,1.185947,0.471445,-2.101349,0.661106,2.753408,-0.104854,-0.043433,0.324326,-0.769943,0.291851,3.808101,0.471185,18.000000,0,145.425504
13.530000,17.999006,0.147931,0.372990,-0.002631,0.001673,0.001882,0.356482,-0.914443,-0.185847,6.888902,-0.558730,18.003479,1.187160,0.470792,-2.101603,0.661108,2.754951,-0.105114,-0.043135,0.324522,-0.768844,0.290319,3.803390,0.471185,18.000000,0,145.245592
13.540000,17.997031,0.147710,0.373330,-0.002621,0.001674,0.001869,0.354971,-0.913484,-0.184772,6.882300,-0.557857,18.001509,1.188373,0.470141,-2.101856,0.661111,2.756494,-0.105372,-0.042839,0.324719,-0.767745,0.288794,3.798679,0.471185,18.000000,0,145.065701
13.550000,17.995055,0.147490,0.373670,-0.002611,0.001674,0.001856,0.353466,-0.912524,-0.183705,6.875698,-0.556983,17.999538,1.189586,0.469493,-2.102110,0.661113,2.758037,-0.105629,-0.042543,0.324916,-0.766646,0.287274,3.793969,0.471185,18.000000,0,144.885829
13.560000,17.993079,0.147271,0.374011,-0.002602,0.001675,0.001843,0.351967,-0.911564,-0.182645,6.869095,-0.556107,17.997568,1.190799,0.468845,-2.102363,0.661115,2.759580,-0.105886,-0.042249,0.325114,-0.765546,0.285760,3.789259,0.471185,18.000000,0,144.705977
13.570000,17.991102,0.147052,0.374351,-0.002592,0.001676,0.001831,0.350473,-0.910603,-0.181592,6.862492,-0.555231,17.995597,1.192013,0.468200,-2.102616,0.661117,2.761124,-0.106141,-0.041955,0.325312,-0.764447,0.284252,3.784550,0.471185,18.000000,0,144.526145
13.580000,17.989126,0.146834,0.374691,-0.002583,0.001677,0.001818,0.348985,-0.909642,-0.180547,6.855889,-0.554353,17.993626,1.193228,0.467556,-2.102869,0.661119,2.762668,-0.106395,-0.041663,0.325510,-0.763347,0.282750,3.779842,0.471185,18.000000,0,144.346332
13.590000,17.987149,0.146616,0.375032,-0.002573,0.001678,0.001805,0.347502,-0.908680,-0.179509,6.849285,-0.553474,17.991655,1.194443,0.466915,-2.103122,0.661121,2.764212,-0.106649,-0.041372,0.325709,-0.762247,0.281253,3.775134,0.471185,18.000000,0,144.166539
13.600000,17.985171,0.146399,0.375372,-0.002564,0.001679,0.001793,0.346024,-0.907717,-0.178478,6.842682,-0.552594,17.989684,1.195658,0.466275,-2.103375,0.661123,2.765757,-0.106901,-0.041081,0.325908,-0.761147,0.279762,3.770426,0.471185,18.000000,0,143.986766
13.610000,17.983194,0.146183,0.375712,-0.002554,0.001680,0.001780,0.344553,-0.906755,-0.177455,6.836078,-0.551712,17.987712,1.196873,0.465637,-2.103628,0.661125,2.767302,-0.107153,-0.040792,0.326108,-0.760046,0.278277,3.765719,0.471185,18.000000,0,143.807013
13.620000,17.981216,0.145967,0.376053,-0.002545,0.001681,0.001767,0.343086,-0.905791,-0.176438,6.829473,-0.550830,17.985741,1.198089,0.465000,-2.103880,0.661127,2.768847,-0.107403,-0.040504,0.326308,-0.758946,0.276798,3.761013,0.471185,18.000000,0,143.627279
13.630000,17.979238,0.145752,0.376393,-0.002535,0.001682,0.001755,0.341625,-0.904827,-0.175429,6.822869,-0.549946,17.983768,1.199306,0.464366,-2.104133,0.661129,2.770392,-0.107653,-0.040216,0.326508,-0.757845,0.275324,3.756307,0.471185,18.000000,0,143.447565
13.640000,17.977260,0.145537,0.376734,-0.002526,0.001683,0.001742,0.340170,-0.903863,-0.174428,6.816264,-0.549061,17.981796,1.200522,0.463733,-2.104385,0.661131,2.771937,-0.107901,-0.039930,0.326709,-0.756744,0.273856,3.751601,0.471185,18.000000,0,143.267871
13.650000,17.975282,0.145323,0.377074,-0.002516,0.001684,0.001730,0.338720,-0.902898,-0.173433,6.809659,-0.548175,17.979824,1.201739,0.463102,-2.104637,0.661132,2.773483,-0.108149,-0.039645,0.326910,-0.755643,0.272394,3.746896,0.471185,18.000000,0,143.088196
13.660000,17.973303,0.145110,0.377415,-0.002507,0.001684,0.001717,0.337276,-0.901932,-0.172445,6.803053,-0.547288,17.977851,1.202957,0.462473,-2.104889,0.661134,2.775029,-0.108395,-0.039360,0.327112,-0.754541,0.270937,3.742192,0.471185,18.000000,0,142.908542
13.670000,17.971324,0.144897,0.377756,-0.002497,0.001685,0.001705,0.335836,-0.900966,-0.171465,6.796448,-0.546400,17.975878,1.204175,0.461845,-2.105141,0.661136,2.776575,-0.108641,-0.039077,0.327314,-0.753440,0.269486,3.737488,0.471185,18.000000,0,142.728907
13.680000,17.969345,0.144685,0.378096,-0.002488,0.001686,0.001693,0.334403,-0.900000,-0.170491,6.789842,-0.545511,17.973905,1.205393,0.461220,-2.105393,0.661138,2.778121,-0.108885,-0.038795,0.327517,-0.752338,0.268040,3.732785,0.471185,18.000000,0,142.549291
13.690000,17.967366,0.144473,0.378437,-0.002479,0.001687,0.001680,0.332975,-0.899033,-0.169525,6.783235,-0.544621,17.971932,1.206611,0.460596,-2.105644,0.661139,2.779668,-0.109129,-0.038513,0.327720,-0.751237,0.266601,3.728082,0.471185,18.000000,0,142.369696
13.700000,17.965387,0.144262,0.378778,-0.002469,0.001688,0.001668,0.331552,-0.898066,-0.168565,6.776629,-0.543730,17.969958,1.207830,0.459974,-2.105896,0.661141,2.781215,-0.109372,-0.038233,0.327923,-0.750135,0.265166,3.723379,0.471185,18.000000,0,142.190120
13.710000,17.963407,0.144052,0.379118,-0.002460,0.001689,0.001656,0.330134,-0.897098,-0.167613,6.770022,-0.542838,17.967985,1.209050,0.459353,-2.106147,0.661142,2.782762,-0.109613,-0.037954,0.328127,-0.749032,0.263738,3.718677,0.471185,18.000000,0,142.010564
13.720000,17.961427,0.143842,0.379459,-0.002451,0.001690,0.001644,0.328722,-0.896129,-0.166668,6.763415,-0.541945,17.966011,1.210269,0.458735,-2.106398,0.661144,2.784309,-0.109854,-0.037675,0.328331,-0.747930,0.262315,3.713976,0.471185,18.000000,0,141.831028
13.730000,17.959447,0.143633,0.379800,-0.002441,0.001691,0.001632,0.327316,-0.895160,-0.165729,6.756808,-0.541051,17.964037,1.211489,0.458118,-2.106649,0.661145,2.785856,-0.110094,-0.037398,0.328535,-0.746828,0.260897,3.709275,0.471185,18.000000,0,141.651512
13.740000,17.957467,0.143424,0.380141,-0.002432,0.001691,0.001620,0.325914,-0.894191,-0.164798,6.750201,-0.540156,17.962063,1.212710,0.457503,-2.106900,0.661147,2.787404,-0.110333,-0.037122,0.328740,-0.745725,0.259485,3.704575,0.471185,18.000000,0,141.472015
13.750000,17.955486,0.143216,0.380481,-0.002423,0.001692,0.001608,0.324518,-0.893221,-0.163873,6.743593,-0.539260,17.960088,1.213931,0.456890,-2.107151,0.661148,2.788952,-0.110571,-0.036847,0.328946,-0.744622,0.258079,3.699875,0.471185,18.000000,0,141.292538
13.760000,17.953506,0.143009,0.380822,-0.002414,0.001693,0.001596,0.323128,-0.892250,-0.162955,6.736985,-0.538364,17.958114,1.215152,0.456278,-2.107402,0.661150,2.790500,-0.110808,-0.036572,0.329152,-0.743519,0.256678,3.695176,0.471185,18.000000,0,141.113081
13.770000,17.951525,0.142802,0.381163,-0.002404,0.001694,0.001584,0.321742,-0.891279,-0.162044,6.730377,-0.537466,17.956139,1.216373,0.455668,-2.107652,0.661151,2.792048,-0.111044,-0.036299,0.329358,-0.742416,0.255283,3.690477,0.471185,18.000000,0,140.933644
13.780000,17.949544,0.142596,0.381504,-0.002395,0.001695,0.001572,0.320362,-0.890308,-0.161140,6.723768,-0.536568,17.954164,1.217595,0.455060,-2.107903,0.661152,2.793596,-0.111279,-0.036027,0.329565,-0.741313,0.253893,3.685779,0.471185,18.000000,0,140.754226
13.790000,17.947563,0.142390,0.381845,-0.002386,0.001696,0.001560,0.318988,-0.889336,-0.160243,6.717159,-0.535668,17.952189,1.218817,0.454454,-2.108153,0.661154,2.795145,-0.111513,-0.035755,0.329772,-0.740209,0.252509,3.681081,0.471185,18.000000,0,140.574828
13.800000,17.945582,0.142185,0.382186,-0.002377,0.001697,0.001548,0.317618,-0.888363,-0.159352,6.710550,-0.534768,17.950214,1.220039,0.453850,-2.108403,0.661155,2.796694,-0.111746,-0.035485,0.329979,-0.739106,0.251131,3.676384,0.471185,18.000000,0,140.395450
13.810000,17.943600,0.141981,0.382527,-0.002368,0.001697,0.001537,0.316254,-0.887391,-0.158469,6.703941,-0.533867,17.948239,1.221262,0.453247,-2.108653,0.661156,2.798243,-0.111978,-0.035216,0.330187,-0.738002,0.249757,3.671688,0.471185,18.000000,0,140.216092
13.820000,17.941618,0.141777,0.382868,-0.002359,0.001698,0.001525,0.314895,-0.886417,-0.157591,6.697332,-0.532965,17.946263,1.222485,0.452646,-2.108903,0.661157,2.799792,-0.112210,-0.034947,0.330395,-0.736898,0.248390,3.666991,0.471185,18.000000,0,140.036753
13.830000,17.939637,0.141574,0.383209,-0.002349,0.001699,0.001513,0.313541,-0.885443,-0.156721,6.690722,-0.532062,17.944288,1.223709,0.452047,-2.109152,0.661158,2.801341,-0.112440,-0.034680,0.330604,-0.735794,0.247027,3.662296,0.471185,18.000000,0,139.857435
13.840000,17.937655,0.141371,0.383550,-0.002340,0.001700,0.001502,0.312193,-0.884469,-0.155857,6.684112,-0.531159,17.942312,1.224933,0.451449,-2.109402,0.661159,2.802890,-0.112670,-0.034414,0.330813,-0.734690,0.245671,3.657601,0.471185,18.000000,0,139.678136
13.850000,17.935673,0.141169,0.383891,-0.002331,0.001701,0.001490,0.310850,-0.883494,-0.155000,6.677502,-0.530255,17.940336,1.226157,0.450853,-2.109651,0.661160,2.804440,-0.112898,-0.034148,0.331023,-0.733585,0.244319,3.652906,0.471185,18.000000,0,139.498856
13.860000,17.933691,0.140967,0.384232,-0.002322,0.001702,0.001478,0.309512,-0.882519,-0.154150,6.670891,-0.529350,17.938360,1.227381,0.450259,-2.109900,0.661161,2.805990,-0.113126,-0.033884,0.331233,-0.732481,0.242973,3.648212,0.471185,18.000000,0,139.319597
13.870000,17.931708,0.140766,0.384573,-0.002313,0.001702,0.001467,0.308179,-0.881543,-0.153306,6.664280,-0.528444,17.936384,1.228606,0.449667,-2.110149,0.661162,2.807540,-0.113352,-0.033620,0.331443,-0.731376,0.241633,3.643518,0.471185,18.000000,0,139.140357
13.880000,17.929726,0.140566,0.384914,-0.002304,0.001703,0.001456,0.306852,-0.880567,-0.152469,6.657669,-0.527538,17.934408,1.229831,0.449076,-2.110398,0.661163,2.809090,-0.113578,-0.033358,0.331654,-0.730272,0.240298,3.638825,0.471185,18.000000,0,138.961137
13.890000,17.927743,0.140366,0.385255,-0.002295,0.001704,0.001444,0.305530,-0.879590,-0.151638,6.651058,-0.526631,17.932432,1.231057,0.448487,-2.110647,0.661163,2.810640,-0.113803,-0.033096,0.331865,-0.729167,0.238968,3.634133,0.471185,18.000000,0,138.781937
13.900000,17.925761,0.140167,0.385596,-0.002286,0.001705,0.001433,0.304213,-0.878613,-0.150814,6.644447,-0.525723,17.930455,1.232283,0.447900,-2.110895,0.661164,2.812190,-0.114027,-0.032836,0.332076,-0.728062,0.237644,3.629441,0.471185,18.000000,0,138.602757
13.910000,17.923778,0.139968,0.385937,-0.002277,0.001706,0.001421,0.302901,-0.877635,-0.149996,6.637835,-0.524814,17.928479,1.233509,0.447315,-2.111144,0.661165,2.813741,-0.114250,-0.032576,0.332288,-0.726957,0.236325,3.624749,0.471185,18.000000,0,138.423596
13.920000,17.921795,0.139770,0.386278,-0.002268,0.001706,0.001410,0.301594,-0.876657,-0.149185,6.631223,-0.523905,17.926502,1.234735,0.446731,-2.111392,0.661166,2.815291,-0.114472,-0.032317,0.332501,-0.725852,0.235011,3.620058,0.471185,18.000000,0,138.244456
13.930000,17.919812,0.139573,0.386619,-0.002259,0.001707,0.001399,0.300292,-0.875678,-0.148380,6.624611,-0.522996,17.924525,1.235962,0.446149,-2.111640,0.661166,2.816842,-0.114693,-0.032060,0.332713,-0.724746,0.233703,3.615368,0.471185,18.000000,0,138.065335
13.940000,17.917829,0.139376,0.386960,-0.002250,0.001708,0.001388,0.298996,-0.874699,-0.147582,6.617999,-0.522085,17.922549,1.237189,0.445569,-2.111888,0.661167,2.818393,-0.114913,-0.031803,0.332927,-0.723641,0.232400,3.610678,0.471185,18.000000,0,137.886234
13.950000,17.915845,0.139180,0.387301,-0.002242,0.001709,0.001377,0.297705,-0.873720,-0.146790,6.611386,-0.521174,17.920572,1.238416,0.444990,-2.112136,0.661167,2.819944,-0.115132,-0.031547,0.333140,-0.722535,0.231102,3.605989,0.471185,18.000000,0,137.707152
13.960000,17.913862,0.138984,0.387642,-0.002233,0.001710,0.001365,0.296418,-0.872740,-0.146004,6.604773,-0.520263,17.918595,1.239644,0.444413,-2.112384,0.661168,2.821495,-0.115351,-0.031293,0.333354,-0.721429,0.229810,3.601300,0.471185,18.000000,0,137.528091
13.970000,17.911879,0.138789,0.387984,-0.002224,0.001710,0.001354,0.295137,-0.871760,-0.145225,6.598160,-0.519350,17.916618,1.240872,0.443838,-2.112631,0.661168,2.823046,-0.115568,-0.031039,0.333568,-0.720323,0.228523,3.596611,0.471185,18.000000,0,137.349049
13.980000,17.909895,0.138594,0.388325,-0.002215,0.001711,0.001343,0.293861,-0.870779,-0.144452,6.591547,-0.518438,17.914641,1.242100,0.443265,-2.112879,0.661169,2.824598,-0.115785,-0.030786,0.333783,-0.719218,0.227241,3.591924,0.471185,18.000000,0,137.170027
13.990000,17.907912,0.138400,0.388666,-0.002206,0.001712,0.001332,0.292590,-0.869797,-0.143686,6.584933,-0.517524,17.912663,1.243328,0.442693,-2.113126,0.661169,2.826149,-0.116000,-0.030534,0.333998,-0.718111,0.225965,3.587236,0.471185,18.000000,0,136.991025
14.000000,17.905928,0.138206,0.389007,-0.002197,0.001713,0.001321,0.291324,-0.868816,-0.142926,6.578320,-0.516610,17.910686,1.244557,0.442123,-2.113373,0.661169,2.827701,-0.116215,-0.030283,0.334214,-0.717005,0.224693,3.582549,0.471185,18.000000,0,136.812042
14.010000,17.903944,0.138014,0.389348,-0.002189,0.001714,0.001310,0.290064,-0.867833,-0.142172,6.571706,-0.515696,17.908709,1.245786,0.441555,-2.113620,0.661170,2.829253,-0.116429,-0.030033,0.334430,-0.715899,0.223427,3.577863,0.471185,18.000000,0,136.633079
14.020000,17.901960,0.137821,0.389689,-0.002180,0.001714,0.001300,0.288808,-0.866851,-0.141424,6.565092,-0.514781,17.906732,1.247016,0.440988,-2.113866,0.661170,2.830804,-0.116642,-0.029784,0.334646,-0.714793,0.222167,3.573177,0.471185,18.000000,0,136.454137
14.030000,17.899977,0.137629,0.390030,-0.002171,0.001715,0.001289,0.287557,-0.865868,-0.140682,6.558477,-0.513866,17.904754,1.248245,0.440423,-2.114113,0.661170,2.832356,-0.116854,-0.029536,0.334863,-0.713686,0.220911,3.568492,0.471185,18.000000,0,136.275214
